space,subspace,title,prompt,answer
Mainframe,JCL/Datasets,Como NOTIFY afeta desempenho ou confiabilidade?,"Considere volume, restart e manutenção.","Nível 1 — Conceito: NOTIFY em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de NOTIFY influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar NOTIFY, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize NOTIFY com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Execução,O que faz o parâmetro TYPRUN=SCAN em JCL?,"Explique o papel, quando usar e o que muda na execução.","Nível 1 — Conceito: TYPRUN=SCAN em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de TYPRUN=SCAN influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar TYPRUN=SCAN, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize TYPRUN=SCAN com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Utilitários,Qual é a diferença entre DD * e DD DATA em JCL?,"Compare os cenários, riscos e exemplos práticos.","Nível 1 — Conceito: DD * versus DD DATA em JCL define diferença prática entre dd * e dd data, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de DD * versus DD DATA influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DD * versus DD DATA, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DD * versus DD DATA com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Controle,Quando usar DISP=MOD em vez de DISP=OLD?,Responda com critério operacional e impacto em produção.,"Nível 1 — Conceito: DISP=MOD versus DISP=OLD em JCL define diferença prática entre disp=mod e disp=old, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de DISP=MOD versus DISP=OLD influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar DISP=MOD versus DISP=OLD, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize DISP=MOD versus DISP=OLD com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Produção,Como diagnosticar problema relacionado a IDCAMS?,"Mostre sinais, causas prováveis e passos de correção.","Nível 1 — Conceito: IDCAMS em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de IDCAMS influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar IDCAMS, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize IDCAMS com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/GDG,Quais erros são comuns ao usar SORT?,"Responda em níveis, do básico ao avançado.","Nível 1 — Conceito: SORT em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de SORT influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SORT, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SORT com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/VSAM,Como escrever um exemplo de JCL usando ICEGENER?,Explique a lógica e as decisões do exemplo.,"Nível 1 — Conceito: ICEGENER em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de ICEGENER influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar ICEGENER, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize ICEGENER com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/DFSORT,Por que IEBGENER é importante em rotinas batch?,Contextualize com operação real de mainframe.,"Nível 1 — Conceito: IEBGENER em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de IEBGENER influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar IEBGENER, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize IEBGENER com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/DB2,Como IKJEFT01 afeta desempenho ou confiabilidade?,"Considere volume, restart e manutenção.","Nível 1 — Conceito: IKJEFT01 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de IKJEFT01 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar IKJEFT01, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize IKJEFT01 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/TSO/Batch,O que faz o parâmetro SYSTSIN em JCL?,"Explique o papel, quando usar e o que muda na execução.","Nível 1 — Conceito: SYSTSIN em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de SYSTSIN influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SYSTSIN, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SYSTSIN com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Segurança,Qual é a diferença entre OLD e SHR em JCL? #42,"Compare os cenários, riscos e exemplos práticos.","Nível 1 — Conceito: OLD versus SHR em JCL define diferença prática entre old e shr, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de OLD versus SHR influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar OLD versus SHR, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize OLD versus SHR com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
