space,subspace,title,prompt,answer
mainframe,cics/execução,CICS 033 - Start,"Quando usar EXEC CICS START em vez de RETURN TRANSID? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: START cria processamento assíncrono ou agendado, enquanto RETURN TRANSID normalmente dá continuidade à mesma conversa lógica. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 034 - File Control,"Como o CICS acessa arquivos VSAM por meio do FILE CONTROL? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O FILE CONTROL permite abrir logicamente o recurso e executar READ, WRITE, REWRITE, DELETE e browse em datasets definidos ao CICS. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 035 - Browse,"Quando usar STARTBR, READNEXT e ENDBR? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: STARTBR posiciona a navegação; READNEXT lê em sequência; ENDBR encerra o browse e libera o contexto. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 036 - Rewrite,"Quais cuidados devem ser tomados ao usar REWRITE em registros VSAM? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: REWRITE exige que o registro tenha sido lido para update e que o comprimento/chave estejam coerentes com a definição. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 037 - Syncpoint,"Como o SYNCPOINT afeta updates em arquivos e filas? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: SYNCPOINT confirma ou desfaz unidades de trabalho que envolvem arquivos, filas e outros recursos recuperáveis. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 038 - Tsq,"Quando usar Temporary Storage Queue no CICS? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TSQ é útil para armazenamento temporário com leitura e regravação por item, inclusive entre tarefas se configurado adequadamente. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 039 - Tdq,"Quando usar Transient Data Queue no CICS? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TDQ é indicada para fluxo sequencial de saída ou entrada, especialmente quando a aplicação não precisa alterar itens já gravados. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 040 - Resp Resp2,"Como RESP e RESP2 devem ser usados em programas CICS? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RESP e RESP2 tornam o tratamento explícito, evitando depender apenas de abends ou de condições implícitas. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 041 - Handle Condition,"Quando HANDLE CONDITION é útil e quando pode atrapalhar? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: HANDLE CONDITION ajuda em fluxos previsíveis, mas pode dificultar leitura se espalhar desvios demais pela rotina. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 042 - Bms,"Qual é o papel do BMS na construção de mapas de tela? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: BMS descreve atributos de tela, campos de entrada e saída e reduz trabalho manual de formatação de terminal. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 043 - Mapset,"Como mapset, map e symbolic map se relacionam? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O mapset agrupa mapas; cada map descreve a tela; o symbolic map fornece a estrutura COBOL usada no programa. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 044 - Quase Reentrancy,"Por que quase-reentrancy é importante em CICS? Considere o contexto 2 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Quase-reentrancy permite múltiplas tasks compartilharem o mesmo código sem corromper áreas mutáveis indevidas. | Nível 2: No cenário 2, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
