kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
interview,Entrevista,COBOL,,,COBOL Ent 56,Qual a importância da cláusula COPY em projetos grandes (pergunta 56)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 57,Como você otimiza um INSERT massivo no DB2 (pergunta 57)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 58,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 58)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 59,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 59)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 60,Explique como funciona o BMS no CICS (pergunta 60)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 61,Qual a importância da cláusula COPY em projetos grandes (pergunta 61)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 62,Como você otimiza um INSERT massivo no DB2 (pergunta 62)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 63,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 63)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 64,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 64)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 65,Explique como funciona o BMS no CICS (pergunta 65)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 66,Qual a importância da cláusula COPY em projetos grandes (pergunta 66)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 67,Como você otimiza um INSERT massivo no DB2 (pergunta 67)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 68,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 68)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 69,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 69)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 70,Explique como funciona o BMS no CICS (pergunta 70)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 71,Qual a importância da cláusula COPY em projetos grandes (pergunta 71)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 72,Como você otimiza um INSERT massivo no DB2 (pergunta 72)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 73,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 73)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 74,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 74)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 75,Explique como funciona o BMS no CICS (pergunta 75)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 76,Qual a importância da cláusula COPY em projetos grandes (pergunta 76)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 77,Como você otimiza um INSERT massivo no DB2 (pergunta 77)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 78,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 78)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 79,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 79)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 80,Explique como funciona o BMS no CICS (pergunta 80)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
