kind,space,subspace,spaceIcon,subspaceIcon,title,lang,description,code
code,mainframe,jcl/utilitarios,,,JCL 043 - DFSORT para ordenar registros de cobrança na rotina de retorno bancário,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de cobrança antes do passo de retorno bancário.","//SRT043   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.COBR.RET.INPUT.BA,DISP=SHR
//SORTOUT   DD   DSN=USER.COBR.RET.SORTED.BA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(24,3,ZD,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 044 - IEBCOPY para promover membros de cobrança em retorno bancário,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de cobrança.","//CPY044   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.COBR.RET.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.COBR.RET.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(COBRRET)
/*"
code,mainframe,jcl/utilitarios,,,JCL 045 - IDCAMS DEFINE CLUSTER para VSAM de cobrança em retorno bancário,jcl,"Cria um KSDS para armazenar dados de cobrança, ajustando tamanho de chave e de registro conforme a rotina de retorno bancário.","//IDC045   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.COBR.RET.KSDS) -
         INDEXED -
         KEYS(15 0) -
         RECORDSIZE(150 150) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.COBR.RET.KSDS.DATA)) -
         INDEX(NAME(USER.COBR.RET.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 046 - COND para bloquear step de retorno bancário em cobrança,jcl,Pula a etapa seguinte quando a validação de cobrança retorna RC compatível com a regra operacional definida para retorno bancário.,"//COND046 JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALCOBR
//ENTRADA   DD   DSN=USER.COBR.RET.INPUT.BA,DISP=SHR
//PROCESSA  EXEC PGM=PRCCOBR,COND=(0,NE,VALIDA)
//SAIDA     DD   DSN=USER.COBR.RET.SAIDA.BA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 047 - IF/THEN/ELSE para desviar processamento de cobrança em retorno bancário,jcl,"Encaminha o job para o caminho normal ou alternativo de retorno bancário, conforme RC do step anterior.","//IF047    JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTCOBR
//CHECKRC   IF (EXTRAI.RC <= 16) THEN
//CARGA     EXEC PGM=LDCOBR
//OUTOK     DD   DSN=USER.COBR.RET.OK.BA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.COBR.RET.ERRO.BA,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 048 - PROC catalogada para retorno bancário de cobrança,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de cobrança.,"//PRC048   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCCOBR,ARQIN=USER.COBR.RET.IN.BA,ARQOUT=USER.COBR.RET.OUT.BA,
//             REG=128M,TIPO=RET"
code,mainframe,jcl/generico,,,JCL 049 - PROC in-stream parametrizada para cobrança em retorno bancário,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de retorno bancário.","//ISP049   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCCOBR
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.COBR.RET.RAW.BA,ARQOUT=USER.COBR.RET.NORM.BA"
code,mainframe,jcl/dd,,,JCL 050 - DISP detalhado para arquivo de cobrança em retorno bancário,jcl,"Mostra um triplo DISP NEW,KEEP,DELETE e o efeito prático de sucesso, falha ou término anormal sobre um dataset de cobrança.","//DSP050   JOB (ACCT),'COBR RET',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.COBR.RET.ARQ.BA,DISP=(NEW,KEEP,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 051 - JOB de fechamento diário para folha com CLASS=A e MSGCLASS=X,jcl,"Configura um JOB batch para folha, ajustando fila, saída de mensagens e NOTIFY para o lote de fechamento diário.","//JOB051   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.FOLH.FCH.TEMP.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 052 - IEFBR14 para alocar arquivo de fechamento diário em folha,jcl,"Aloca e cataloga um dataset para a rotina de fechamento diário de folha, variando DCB e SPACE conforme o cenário.","//ALOC052 JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.FCH.ENTRADA.PR,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 053 - DFSORT para ordenar registros de folha na rotina de fechamento diário,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de folha antes do passo de fechamento diário.","//SRT053   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.FOLH.FCH.INPUT.PR,DISP=SHR
//SORTOUT   DD   DSN=USER.FOLH.FCH.SORTED.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(1,5,CH,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 054 - IEBCOPY para promover membros de folha em fechamento diário,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de folha.","//CPY054   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.FOLH.FCH.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.FOLH.FCH.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(FOLHFCH)
/*"
code,mainframe,jcl/utilitarios,,,JCL 055 - IDCAMS DEFINE CLUSTER para VSAM de folha em fechamento diário,jcl,"Cria um KSDS para armazenar dados de folha, ajustando tamanho de chave e de registro conforme a rotina de fechamento diário.","//IDC055   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.FOLH.FCH.KSDS) -
         INDEXED -
         KEYS(8 0) -
         RECORDSIZE(120 120) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.FOLH.FCH.KSDS.DATA)) -
         INDEX(NAME(USER.FOLH.FCH.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 056 - COND para bloquear step de fechamento diário em folha,jcl,Pula a etapa seguinte quando a validação de folha retorna RC compatível com a regra operacional definida para fechamento diário.,"//COND056 JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALFOLH
//ENTRADA   DD   DSN=USER.FOLH.FCH.INPUT.PR,DISP=SHR
//PROCESSA  EXEC PGM=PRCFOLH,COND=(4,LT,VALIDA)
//SAIDA     DD   DSN=USER.FOLH.FCH.SAIDA.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 057 - IF/THEN/ELSE para desviar processamento de folha em fechamento diário,jcl,"Encaminha o job para o caminho normal ou alternativo de fechamento diário, conforme RC do step anterior.","//IF057    JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTFOLH
//CHECKRC   IF (EXTRAI.RC <= 0) THEN
//CARGA     EXEC PGM=LDFOLH
//OUTOK     DD   DSN=USER.FOLH.FCH.OK.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.FOLH.FCH.ERRO.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 058 - PROC catalogada para fechamento diário de folha,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de folha.,"//PRC058   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCFOLH,ARQIN=USER.FOLH.FCH.IN.PR,ARQOUT=USER.FOLH.FCH.OUT.PR,
//             REG=0M,TIPO=FCH"
code,mainframe,jcl/generico,,,JCL 059 - PROC in-stream parametrizada para folha em fechamento diário,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de fechamento diário.","//ISP059   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCFOLH
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.FOLH.FCH.RAW.PR,ARQOUT=USER.FOLH.FCH.NORM.PR"
code,mainframe,jcl/dd,,,JCL 060 - DISP detalhado para arquivo de folha em fechamento diário,jcl,"Mostra um triplo DISP NEW,CATLG,DELETE e o efeito prático de sucesso, falha ou término anormal sobre um dataset de folha.","//DSP060   JOB (ACCT),'FOLH FCH',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.FCH.ARQ.PR,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 061 - JOB de carga mensal para folha com CLASS=B e MSGCLASS=H,jcl,"Configura um JOB batch para folha, ajustando fila, saída de mensagens e NOTIFY para o lote de carga mensal.","//JOB061   JOB (ACCT),'FOLH CRG',CLASS=B,MSGCLASS=H,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.FOLH.CRG.TEMP.SC,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 062 - IEFBR14 para alocar arquivo de carga mensal em folha,jcl,"Aloca e cataloga um dataset para a rotina de carga mensal de folha, variando DCB e SPACE conforme o cenário.","//ALOC062 JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.CRG.ENTRADA.SC,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=VB,LRECL=120,BLKSIZE=27920),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 063 - DFSORT para ordenar registros de folha na rotina de carga mensal,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de folha antes do passo de carga mensal.","//SRT063   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.FOLH.CRG.INPUT.SC,DISP=SHR
//SORTOUT   DD   DSN=USER.FOLH.CRG.SORTED.SC,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(6,8,A,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 064 - IEBCOPY para promover membros de folha em carga mensal,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de folha.","//CPY064   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.FOLH.CRG.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.FOLH.CRG.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(FOLHCRG)
/*"
code,mainframe,jcl/utilitarios,,,JCL 065 - IDCAMS DEFINE CLUSTER para VSAM de folha em carga mensal,jcl,"Cria um KSDS para armazenar dados de folha, ajustando tamanho de chave e de registro conforme a rotina de carga mensal.","//IDC065   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.FOLH.CRG.KSDS) -
         INDEXED -
         KEYS(10 0) -
         RECORDSIZE(200 200) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.FOLH.CRG.KSDS.DATA)) -
         INDEX(NAME(USER.FOLH.CRG.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 066 - COND para bloquear step de carga mensal em folha,jcl,Pula a etapa seguinte quando a validação de folha retorna RC compatível com a regra operacional definida para carga mensal.,"//COND066 JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALFOLH
//ENTRADA   DD   DSN=USER.FOLH.CRG.INPUT.SC,DISP=SHR
//PROCESSA  EXEC PGM=PRCFOLH,COND=(8,LE,VALIDA)
//SAIDA     DD   DSN=USER.FOLH.CRG.SAIDA.SC,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 067 - IF/THEN/ELSE para desviar processamento de folha em carga mensal,jcl,"Encaminha o job para o caminho normal ou alternativo de carga mensal, conforme RC do step anterior.","//IF067    JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTFOLH
//CHECKRC   IF (EXTRAI.RC <= 4) THEN
//CARGA     EXEC PGM=LDFOLH
//OUTOK     DD   DSN=USER.FOLH.CRG.OK.SC,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.FOLH.CRG.ERRO.SC,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 068 - PROC catalogada para carga mensal de folha,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de folha.,"//PRC068   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCFOLH,ARQIN=USER.FOLH.CRG.IN.SC,ARQOUT=USER.FOLH.CRG.OUT.SC,
//             REG=32M,TIPO=CRG"
code,mainframe,jcl/generico,,,JCL 069 - PROC in-stream parametrizada para folha em carga mensal,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de carga mensal.","//ISP069   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCFOLH
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.FOLH.CRG.RAW.SC,ARQOUT=USER.FOLH.CRG.NORM.SC"
code,mainframe,jcl/dd,,,JCL 070 - DISP detalhado para arquivo de folha em carga mensal,jcl,"Mostra um triplo DISP MOD,CATLG,KEEP e o efeito prático de sucesso, falha ou término anormal sobre um dataset de folha.","//DSP070   JOB (ACCT),'FOLH CRG',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.CRG.ARQ.SC,DISP=(MOD,CATLG,KEEP),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 071 - JOB de reconciliação para folha com CLASS=C e MSGCLASS=J,jcl,"Configura um JOB batch para folha, ajustando fila, saída de mensagens e NOTIFY para o lote de reconciliação.","//JOB071   JOB (ACCT),'FOLH REC',CLASS=C,MSGCLASS=J,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.FOLH.REC.TEMP.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 072 - IEFBR14 para alocar arquivo de reconciliação em folha,jcl,"Aloca e cataloga um dataset para a rotina de reconciliação de folha, variando DCB e SPACE conforme o cenário.","//ALOC072 JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.REC.ENTRADA.RS,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=150,BLKSIZE=30000),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 073 - DFSORT para ordenar registros de folha na rotina de reconciliação,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de folha antes do passo de reconciliação.","//SRT073   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.FOLH.REC.INPUT.RS,DISP=SHR
//SORTOUT   DD   DSN=USER.FOLH.REC.SORTED.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(14,4,ZD,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 074 - IEBCOPY para promover membros de folha em reconciliação,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de folha.","//CPY074   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.FOLH.REC.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.FOLH.REC.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(FOLHREC)
/*"
code,mainframe,jcl/utilitarios,,,JCL 075 - IDCAMS DEFINE CLUSTER para VSAM de folha em reconciliação,jcl,"Cria um KSDS para armazenar dados de folha, ajustando tamanho de chave e de registro conforme a rotina de reconciliação.","//IDC075   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//DEFKSDS   EXEC PGM=IDCAMS
//SYSPRINT  DD   SYSOUT=*
//SYSIN     DD   *
  DEFINE CLUSTER(NAME(USER.FOLH.REC.KSDS) -
         INDEXED -
         KEYS(12 0) -
         RECORDSIZE(300 300) -
         SHAREOPTIONS(2 3) -
         VOLUMES(WRK001)) -
         DATA(NAME(USER.FOLH.REC.KSDS.DATA)) -
         INDEX(NAME(USER.FOLH.REC.KSDS.INDEX))
/*"
code,mainframe,jcl/execucao,,,JCL 076 - COND para bloquear step de reconciliação em folha,jcl,Pula a etapa seguinte quando a validação de folha retorna RC compatível com a regra operacional definida para reconciliação.,"//COND076 JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//VALIDA    EXEC PGM=VALFOLH
//ENTRADA   DD   DSN=USER.FOLH.REC.INPUT.RS,DISP=SHR
//PROCESSA  EXEC PGM=PRCFOLH,COND=(12,EQ,VALIDA)
//SAIDA     DD   DSN=USER.FOLH.REC.SAIDA.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/execucao,,,JCL 077 - IF/THEN/ELSE para desviar processamento de folha em reconciliação,jcl,"Encaminha o job para o caminho normal ou alternativo de reconciliação, conforme RC do step anterior.","//IF077    JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//EXTRAI    EXEC PGM=EXTFOLH
//CHECKRC   IF (EXTRAI.RC <= 8) THEN
//CARGA     EXEC PGM=LDFOLH
//OUTOK     DD   DSN=USER.FOLH.REC.OK.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//ELSE
//ERRO      EXEC PGM=GERRPT
//OUTERR    DD   DSN=USER.FOLH.REC.ERRO.RS,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA
//ENDIF     ENDIF"
code,mainframe,jcl/procedures,,,JCL 078 - PROC catalogada para reconciliação de folha,jcl,Chama uma PROC reutilizável e sobrescreve parâmetros simbólicos para adaptar o processamento ao domínio de folha.,"//PRC078   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//EXECROT   EXEC PROCFOLH,ARQIN=USER.FOLH.REC.IN.RS,ARQOUT=USER.FOLH.REC.OUT.RS,
//             REG=64M,TIPO=REC"
code,mainframe,jcl/generico,,,JCL 079 - PROC in-stream parametrizada para folha em reconciliação,jcl,"Define uma procedure no próprio job com símbolos para variar entrada, saída e modo de execução da rotina de reconciliação.","//ISP079   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//ETAPA     PROC ARQIN=,ARQOUT=
//STEP1     EXEC PGM=PRCFOLH
//INFILE    DD   DSN=&ARQIN,DISP=SHR
//OUTFILE   DD   DSN=&ARQOUT,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(2,1)),UNIT=SYSDA
//          PEND
//RUNPROC   EXEC ETAPA,ARQIN=USER.FOLH.REC.RAW.RS,ARQOUT=USER.FOLH.REC.NORM.RS"
code,mainframe,jcl/dd,,,JCL 080 - DISP detalhado para arquivo de folha em reconciliação,jcl,"Mostra um triplo DISP OLD,DELETE,DELETE e o efeito prático de sucesso, falha ou término anormal sobre um dataset de folha.","//DSP080   JOB (ACCT),'FOLH REC',CLASS=A,MSGCLASS=X
//STEP1     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.REC.ARQ.RS,DISP=(OLD,DELETE,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA"
code,mainframe,jcl/basico,,,JCL 081 - JOB de relatório gerencial para folha com CLASS=D e MSGCLASS=K,jcl,"Configura um JOB batch para folha, ajustando fila, saída de mensagens e NOTIFY para o lote de relatório gerencial.","//JOB081   JOB (ACCT),'FOLH REL',CLASS=D,MSGCLASS=K,NOTIFY=&SYSUID
//STEP1     EXEC PGM=IEFBR14
//DD1       DD   DSN=USER.FOLH.REL.TEMP.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(TRK,(1,1)),UNIT=SYSDA,
//             DCB=(RECFM=FB,LRECL=80,BLKSIZE=800)"
code,mainframe,jcl/datasets,,,JCL 082 - IEFBR14 para alocar arquivo de relatório gerencial em folha,jcl,"Aloca e cataloga um dataset para a rotina de relatório gerencial de folha, variando DCB e SPACE conforme o cenário.","//ALOC082 JOB (ACCT),'FOLH REL',CLASS=A,MSGCLASS=X,NOTIFY=&SYSUID
//ALLOC     EXEC PGM=IEFBR14
//ARQ1      DD   DSN=USER.FOLH.REL.ENTRADA.GO,DISP=(NEW,CATLG,DELETE),
//             DCB=(RECFM=FB,LRECL=200,BLKSIZE=20000),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA"
code,mainframe,jcl/utilitarios,,,JCL 083 - DFSORT para ordenar registros de folha na rotina de relatório gerencial,jcl,"Ordena um arquivo sequencial usando chave posicional, útil para preparar dados de folha antes do passo de relatório gerencial.","//SRT083   JOB (ACCT),'FOLH REL',CLASS=A,MSGCLASS=X
//SORTSTEP  EXEC PGM=SORT
//SORTIN    DD   DSN=USER.FOLH.REL.INPUT.GO,DISP=SHR
//SORTOUT   DD   DSN=USER.FOLH.REL.SORTED.GO,DISP=(NEW,CATLG,DELETE),
//             SPACE=(CYL,(1,1),RLSE),UNIT=SYSDA
//SYSIN     DD   *
  SORT FIELDS=(18,6,CH,A)
  OPTION EQUALS
/*"
code,mainframe,jcl/utilitarios,,,JCL 084 - IEBCOPY para promover membros de folha em relatório gerencial,jcl,"Copia membros selecionados entre bibliotecas particionadas, típico de promoção de utilitários ou PROC de folha.","//CPY084   JOB (ACCT),'FOLH REL',CLASS=A,MSGCLASS=X
//CPYLIB    EXEC PGM=IEBCOPY
//SYSPRINT  DD   SYSOUT=*
//SYSUT1    DD   DSN=USER.FOLH.REL.PDS.SOURCE,DISP=SHR
//SYSUT2    DD   DSN=USER.FOLH.REL.PDS.TARGET,DISP=SHR
//SYSIN     DD   *
  COPY OUTDD=SYSUT2,INDD=SYSUT1
  SELECT MEMBER=(FOLHREL)
/*"
