space,subspace,title,prompt,answer
Perguntas Estudo,JCL,PROC,Como criar e invocar uma procedure JCL?,"Definição: //PROC1 PROC PARAM1=DEFAULT → steps com &PARAM1 como variável simbólica. No JCL: //STEP1 EXEC PROC=PROC1,PARAM1=VALOR. Procedures ficam em PDS como SYS1.PROCLIB ou JCLLIB. Podem ser instream (no próprio JCL entre //PROC e //PEND) ou catalogadas."
Perguntas Estudo,JCL,Symbolic Parameters,O que são parâmetros simbólicos no JCL?,"São variáveis começando com & (ex: &SYSUID, &DATE, &PARAM1) substituídas em tempo de execução. Definidos na PROC com valores default: PROC P1='ABC'. Sobrescritos no EXEC: EXEC PROC=X,P1='XYZ'. Símbolos de sistema (&SYSUID, &SYSDATE) são fornecidos pelo z/OS."
Perguntas Estudo,JCL,JCLLIB,Para que serve o JCLLIB ORDER?,"Especifica a ordem de busca de procedures (PROCs) e includes. //JOBNAME JOB ... //* //myjcl JCLLIB ORDER=(MY.PROCLIB,SYS1.PROCLIB). O sistema busca PROCs primeiro nas bibliotecas listadas, depois nas default. Deve ser codificado logo após o JOB statement."
Perguntas Estudo,JCL,INCLUDE,O que faz o INCLUDE MEMBER?,"Insere o conteúdo de um membro de PDS no ponto onde aparece no JCL. //INC1 INCLUDE MEMBER=STDALLOC insere o membro STDALLOC da JCLLIB. Diferente de PROC, não aceita parâmetros simbólicos — é inclusão literal do texto. Útil para DD statements reutilizáveis."
Perguntas Estudo,JCL,SET,Como funciona o SET statement?,"Atribui valores a variáveis simbólicas no JCL: // SET ENV='PROD', DSN='MY.DATA'. Depois: DSN=&ENV..&DSN — os pontos duplos são necessários porque um ponto termina o símbolo. SET pode ser usado em qualquer ponto do JCL e é reavaliável (pode ter múltiplos SETs)."
Perguntas Estudo,JCL,OUTPUT JCL,Para que serve o OUTPUT statement?,"Define atributos de saída reutilizáveis para SYSOUT: //OUT1 OUTPUT DEST=REMOTE1,COPIES=3,FORMS=STD. Referenciado em DD: SYSOUT=A,OUTPUT=*.OUT1. Permite definir uma vez e reutilizar em múltiplos DDs. Suporta DEST, COPIES, FORMS, FCB, UCS, JESDS."
Perguntas Estudo,JCL,JOBLIB vs STEPLIB,Qual a diferença entre JOBLIB e STEPLIB?,JOBLIB é um DD no nível do JOB (antes do primeiro EXEC) — suas bibliotecas são buscadas por TODOS os steps. STEPLIB é no nível do step — só afeta aquele step e SOBRESCREVE a JOBLIB. Ambas definem onde buscar load modules além da linklist.
Perguntas Estudo,JCL,Referback,O que é referback no JCL e como usar?,Referback (*.stepname.ddname) referencia atributos de um DD statement anterior. Ex: DSN=*.STEP1.SYSUT2 usa o mesmo DSN alocado no STEP1. DCB=*.STEP1.INPUT copia atributos DCB. VOL=REF=*.STEP1.DD1 usa o mesmo volume. Evita repetição e garante consistência.
Perguntas Estudo,JCL,GDG no JCL,Como referenciar gerações GDG no JCL?,"DSN=MY.GDG(+1) — cria nova geração (no step atual, +1 é a próxima). DSN=MY.GDG(0) — geração corrente (a mais recente). DSN=MY.GDG(-1) — geração anterior. Dentro do mesmo job, (+1) de um step pode ser referenciado como (0) em step posterior se DISP=PASS foi usado."
Perguntas Estudo,JCL,Concatenation Detail,Como concatenar datasets com DCB diferentes?,"O primeiro DD define o DCB (RECFM, LRECL, BLKSIZE). DDs subsequentes sem DDname herdam. Se LRECL difere, o primeiro deve ter o MAIOR LRECL. BLKSIZE deve acomodar todos. Para FB, BLKSIZEs diferentes são OK se todos são múltiplos do mesmo LRECL. Para VB, BLKSIZE do primeiro deve ser o maior."
Perguntas Estudo,JCL,REGION,O que controla REGION no JOB e EXEC?,REGION define o máximo de memória virtual (abaixo e acima da barra de 16MB) para o job ou step. REGION=0M solicita toda memória disponível. REGION=4M limita a 4MB. REGION no EXEC sobrescreve o do JOB para aquele step. MEMLIMIT controla memória acima de 2GB (64-bit).
Perguntas Estudo,JCL,TIME,Explique o parâmetro TIME no JCL.,"TIME=(mm,ss) ou TIME=1440 define o tempo máximo de CPU. TIME=1440 = sem limite. No JOB, limita todo o job. No EXEC, limita o step (e se soma ao do JOB). Se exceder, abend S322. TIME=NOLIMIT = sem limite absoluto. Importante para evitar loops infinitos em batch."
Perguntas Estudo,JCL,TYPRUN,Quais valores TYPRUN aceita?,TYPRUN=SCAN — valida sintaxe JCL sem executar. TYPRUN=HOLD — submete o job mas o coloca em hold (precisa release). TYPRUN=JCLHOLD — similar ao HOLD. TYPRUN=COPY — copia input stream para SYSOUT sem executar. SCAN é essencial para testar JCL antes de executar em produção.
Perguntas Estudo,JCL,RESTART,Como funciona o RESTART no JOB?,"RESTART=stepname reinicia o job a partir do step especificado. Steps anteriores são bypassed. Usado para recovery: se STEP3 falhou, RESTART=STEP3 reexecuta a partir dele. Com procedures: RESTART=(procstep.stepname). Deve-se garantir que datasets de steps anteriores estejam corretos."
Perguntas Estudo,JCL,Overriding PROC,Como sobrescrever DDs de uma PROC no JCL?,"Para step S1 dentro de PROC P1: //S1.SYSUT1 DD DSN=NEW.DATASET sobrescreve o DD SYSUT1. Para adicionar DD inexistente: mesmo formato. Para nullificar: //S1.SYSUT2 DD DUMMY. A ordem deve seguir a sequência original de DDs na PROC. Só se pode modificar, não reordenar."
Perguntas Estudo,JCL,SORT JCL,Escreva um JCL completo para SORT.,"//SORT EXEC PGM=SORT (ou ICEMAN)
//SORTIN DD DSN=input
//SORTOUT DD DSN=output
//SYSIN DD *
  SORT FIELDS=(1,10,CH,A)
  INCLUDE COND=(11,3,CH,EQ,C'ABC')
  OUTREC FIELDS=(1,10,21,5)
//SYSOUT DD SYSOUT=*
ORDENA pela posição 1 por 10 bytes caractere ascendente, filtra onde pos 11 = ABC, e reformata a saída."
Perguntas Estudo,JCL,Utilities List,Cite 8 utilitários batch do z/OS e suas funções.,1) IEBGENER: copia sequenciais. 2) IEBCOPY: copia PDS. 3) IEFBR14: dummy para alocar/deletar. 4) IDCAMS: gerencia VSAM e catálogos. 5) DFSORT/ICEMAN: ordena dados. 6) IEBUPDTE: atualiza membros PDS. 7) IEHPROGM: rename/scratch datasets. 8) ADRDSSU: backup/restore volumes inteiros.
Perguntas Estudo,JCL,ADRDSSU,O que faz o ADRDSSU?,"DFSMSdss é o utilitário de backup e restore no nível de dataset ou volume. DUMP cria backup, RESTORE recupera. Pode fazer backup lógico (dataset) ou físico (volume/tracks). Suporta COMPRESS, REBLOCK, filtragem por máscara de nome, e cópia cross-volume. É o padrão para backups automatizados."
Perguntas Estudo,JCL,Multi-step Job,Como dados passam entre steps de um job?,"Via DISP=(,PASS): o dataset fica disponível ao próximo step sem ser catalogado. Via datasets catalogados com DISP=(OLD,...) ou SHR. Via datasets temporários (&&TEMP) com PASS. O JES também permite spool inter-step. Referback (*.STEP1.DDN) referencia datasets passados."
Perguntas Estudo,JCL,NOTIFY,O que faz NOTIFY=&SYSUID?,"Envia mensagem TSO ao usuário especificado quando o job termina. &SYSUID resolve para o userid de quem submeteu. O usuário recebe: JOB jobname(jobid) ENDED - RC=nnnn. Essencial para saber quando jobs batch terminam, especialmente os longos."
Perguntas Estudo,JCL,CLASS,O que são CLASS e MSGCLASS?,"CLASS define a classe de execução (fila de input) — determina prioridade, recursos permitidos e iniciador. MSGCLASS define a classe de saída para mensagens do job (JCL listing, allocation messages). Cada instalação define suas classes: A=batch rápido, B=longo, etc."
Perguntas Estudo,JCL,MSGLEVEL,"Explique MSGLEVEL=(statements,messages).","Primeiro valor: 0=só JOB, 1=todos statements incluindo PROC, 2=só statements do JCL caller. Segundo valor: 0=allocation messages só se abend, 1=sempre mostrar allocation messages. MSGLEVEL=(1,1) mostra tudo — ideal para debug. MSGLEVEL=(0,0) é produção limpa."
Perguntas Estudo,JCL,JES2 vs JES3,Qual a diferença entre JES2 e JES3?,"JES2 (Job Entry Subsystem 2) é o mais comum — gerenciamento de jobs independente por sistema, spool compartilhado via MAS. JES3 oferece gerenciamento centralizado de jobs em um complexo, com scheduling global e DJC (Dependent Job Control). JES2 é mais simples e flexível."
Perguntas Estudo,JCL,JECL,O que é JECL e dê exemplos.,"Job Entry Control Language são statements processados pelo JES antes do z/OS. JES2: /*JOBPARM (recursos), /*ROUTE (destino), /*PRIORITY, /*OUTPUT. JES3: //*MAIN, //*FORMAT, //*NET. JECL controla roteamento, prioridade e recursos no nível do spooling subsystem."
Perguntas Estudo,JCL,DD DISP Combinations,"Explique a combinação DISP=(NEW,CATLG,DELETE).","NEW: cria o dataset. CATLG: se o step terminar normalmente, cataloga (registra no catálogo para acesso futuro por nome). DELETE: se o step falhar (abend), deleta o dataset parcialmente criado. É o padrão seguro para criação de datasets importantes."
Perguntas Estudo,JCL,IEBUPDTE,O que faz o IEBUPDTE?,"Cria ou atualiza membros de um PDS a partir de dados inline ou sequenciais. Comandos: ./ ADD NAME=member (adicionar), ./ REPL NAME=member (substituir), ./ CHANGE NAME=member (editar linhas), ./ ENDUP (fim). Usado para automatizar distribuição de código fonte e configurações."
Perguntas Estudo,JCL,Abend Codes JCL,Liste 5 abend codes relacionados a JCL.,"S013: erro ao abrir dataset (conflito DCB, dataset não encontrado). S806: load module não encontrado na JOBLIB/STEPLIB/linklist. S722: linhas de SYSOUT excederam o limite. S322: tempo de CPU excedido (TIME). SB37: espaço em disco insuficiente para extensão."
Perguntas Estudo,JCL,DD SUBSYS,O que faz DD SUBSYS?,"Direciona I/O para um subsistema específico, não para um dataset. Ex: //DD1 DD SUBSYS=(DB2,'DSN=tabela') permite que DB2 intercepte o I/O. Usado para acessar dados de subsistemas como DB2, MQ, e CICS spool sem alocar datasets tradicionais."
Perguntas Estudo,JCL,Instream PROC,Como definir uma procedure instream?,"//MYPROC PROC &PARM1='DEFAULT' (declaração com parâmetros)
//S1 EXEC PGM=&PARM1
//... DDs ...
//MYPROC PEND (fim da proc)
//STEP1 EXEC MYPROC,PARM1=IEFBR14 (invocação)
A PROC e PEND definem a procedure dentro do próprio JCL. Não precisa estar em PROCLIB. Útil para testes."
Perguntas Estudo,COBOL,Estrutura COBOL,Quais são as 4 DIVISIONS do COBOL e suas funções?,"1) IDENTIFICATION DIVISION: identifica o programa (PROGRAM-ID, AUTHOR). 2) ENVIRONMENT DIVISION: define ambiente de compilação e execução (INPUT-OUTPUT SECTION com FILE-CONTROL/SELECT). 3) DATA DIVISION: declara todas as variáveis (FILE, WORKING-STORAGE, LINKAGE, LOCAL-STORAGE). 4) PROCEDURE DIVISION: contém a lógica do programa."
Perguntas Estudo,COBOL,Níveis de Dados,"Explique os níveis 01, 05, 10, 77, 88 no COBOL.",01: nível de grupo ou registro. 02-49: níveis subordinados formando hierarquia. 77: variável independente (não parte de grupo). 88: nível condicional — define valores válidos para a variável pai. Ex: 88 WS-ATIVO VALUE 'S' — IF WS-ATIVO testa se o pai = 'S'. 66: renomeia grupo (raro).
Perguntas Estudo,COBOL,PICTURE Clause,Explique as cláusulas PICTURE com exemplos.,"PIC 9(5) — 5 dígitos numéricos. PIC X(10) — 10 caracteres alfanuméricos. PIC A(3) — 3 letras. PIC S9(7)V99 — numérico com sinal, 7 inteiros e 2 decimais (V é decimal implícito). PIC Z(5)9 — numérico editado com supressão de zeros. PIC $$$,$$9.99 — editado com cifrão flutuante."
Perguntas Estudo,COBOL,COMP vs COMP-3,"Diferencie COMP, COMP-3 e DISPLAY.","DISPLAY: formato caractere/zoneado (1 byte por dígito). COMP (BINARY): binário nativo (2 bytes até S9(4), 4 bytes até S9(9), 8 bytes até S9(18)). COMP-3 (PACKED-DECIMAL): BCD empacotado (2 dígitos por byte + nibble de sinal). COMP-3 é o mais comum em cálculos financeiros no mainframe."
Perguntas Estudo,COBOL,PERFORM,Explique as variações do PERFORM.,PERFORM para-name: executa uma vez. PERFORM para-name THRU para-name-exit. PERFORM VARYING WS-I FROM 1 BY 1 UNTIL WS-I > 10: loop com variável. PERFORM para-name N TIMES: repete N vezes. PERFORM com AFTER para loops aninhados. PERFORM inline sem nome de parágrafo (PERFORM ... END-PERFORM).
Perguntas Estudo,COBOL,EVALUATE,Como funciona o EVALUATE e quando usá-lo?,EVALUATE é o switch/case do COBOL. EVALUATE TRUE WHEN WS-TIPO = 'A' PERFORM PROC-A WHEN WS-TIPO = 'B' PERFORM PROC-B WHEN OTHER PERFORM PROC-DEFAULT END-EVALUATE. Mais legível que IF aninhados. Pode avaliar múltiplas variáveis: EVALUATE WS-A ALSO WS-B WHEN 1 ALSO 'X' ...
Perguntas Estudo,COBOL,STRING,Explique o verbo STRING com exemplo.,"STRING WS-NOME DELIMITED BY SPACES WS-SEPARADOR DELIMITED BY SIZE WS-SOBRENOME DELIMITED BY SPACES INTO WS-RESULTADO WITH POINTER WS-PTR ON OVERFLOW PERFORM ERRO-OVERFLOW END-STRING. Concatena campos, DELIMITED BY controla o que incluir, POINTER rastreia posição, OVERFLOW trata estouro."
Perguntas Estudo,COBOL,UNSTRING,Como funciona o UNSTRING?,"UNSTRING WS-LINHA DELIMITED BY ',' OR ';' INTO WS-CAMPO1 DELIMITER IN WS-DELIM1 COUNT IN WS-CNT1 WS-CAMPO2 WS-CAMPO3 WITH POINTER WS-PTR TALLYING IN WS-TOTAL ON OVERFLOW PERFORM ERRO END-UNSTRING. Divide uma string em campos usando delimitadores. Essencial para parsing de CSVs e textos."
Perguntas Estudo,COBOL,INSPECT,Explique o verbo INSPECT.,INSPECT WS-CAMPO TALLYING WS-CONT FOR ALL 'A' — conta ocorrências de 'A'. INSPECT WS-CAMPO REPLACING ALL 'A' BY 'B' — substitui todas. INSPECT CONVERTING 'abc' TO 'ABC' — converte letras. Pode usar BEFORE/AFTER INITIAL para limitar escopo. Muito usado para limpeza de dados.
Perguntas Estudo,COBOL,COPY,O que faz a instrução COPY e o que são copybooks?,"COPY membro. inclui o conteúdo de um membro de PDS (copybook) no fonte em tempo de compilação. COPY CPCLI001 REPLACING ==:TAG:== BY ==WS-CLI==. Copybooks padronizam layouts de registros, constantes e estruturas compartilhadas entre programas. REPLACING permite customização."
Perguntas Estudo,COBOL,FILE SECTION,Descreva a FILE SECTION e FD.,"FILE SECTION na DATA DIVISION declara buffers de I/O. FD ARQUIVO-ENTRADA RECORDING MODE IS F BLOCK CONTAINS 0 RECORDS RECORD CONTAINS 100 CHARACTERS. Abaixo do FD, o layout 01 define a estrutura do registro. RECORDING MODE: F, V, U, S. BLOCK CONTAINS 0 = sistema otimiza."
Perguntas Estudo,COBOL,SELECT/ASSIGN,Explique SELECT e ASSIGN no ENVIRONMENT DIVISION.,"SELECT ARQUIVO-ENTRADA ASSIGN TO ARQENT FILE STATUS IS WS-FS-ARQENT ORGANIZATION IS SEQUENTIAL ACCESS MODE IS SEQUENTIAL. SELECT mapeia nome lógico COBOL para DD name no JCL (ARQENT). ORGANIZATION pode ser SEQUENTIAL, INDEXED (VSAM KSDS), RELATIVE (RRDS). ACCESS: SEQUENTIAL, RANDOM, DYNAMIC."
Perguntas Estudo,COBOL,File Status,Liste 10 File Status codes importantes.,00: sucesso. 10: fim de arquivo (EOF). 22: chave duplicada. 23: registro não encontrado. 35: arquivo não encontrado (no OPEN). 39: conflito de atributos. 41: arquivo já aberto. 42: arquivo não aberto (no CLOSE). 46: READ sem posição (no READ NEXT). 47: READ em arquivo não aberto para input.
Perguntas Estudo,COBOL,REDEFINES,O que faz REDEFINES e dê um exemplo prático.,"05 WS-DATA PIC 9(8). 05 WS-DATA-R REDEFINES WS-DATA. 10 WS-ANO PIC 9(4). 10 WS-MES PIC 9(2). 10 WS-DIA PIC 9(2). REDEFINES permite que o mesmo espaço de memória seja interpretado de formas diferentes. Útil para parsing de campos multiuso, conversão de formatos e otimização de memória."
Perguntas Estudo,COBOL,REFERENCE MODIFICATION,Explique reference modification.,"WS-CAMPO(inicio:comprimento) acessa subcampo. WS-NOME(1:3) retorna os 3 primeiros caracteres. Início é 1-based. Se comprimento omitido, vai até o fim. Pode-se usar variáveis: WS-CAMPO(WS-POS:WS-LEN). Evita necessidade de REDEFINES para acesso a substrings."
